,stationid,compname,time,gml$Point_gml$coord_X,gml$Point_gml$coord_Y,gml$Point_gml$coord_Z,gml$Point_srsName,subzahl,meantype,value,unit,valueclass,MetaInfo_Name,MetaInfo_Location,MetaInfo_Owner
115,01:0003,Ozon,1659726000,17.0703159,48.1091532,136.0,EPSG:31287,1,HMW,107.0,µg/m³,NOCLASS,Kittsee,Neurisse - Brunnenfeld ,Amt der Burgenländischen Landesregierung
116,05:1066,Ozon,1659726000,13.043333,47.8055556,430.0,EPSG:31287,1,HMW,110.0,µg/m³,NOCLASS,Salzburg Mirabellplatz,Mirabellplatz,Amt der Salzburger Landesregierung
117,03:0201,Ozon,1659726000,16.20573,47.9592,265.0,EPSG:31287,1,HMW,111.0,µg/m³,NOCLASS,"Bad Vöslau, Gainfarn","Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz",Amt der Niederösterreichischen Landesregierung
118,03:1102,Ozon,1659726000,15.32085,47.86144,880.0,EPSG:31287,1,HMW,111.0,µg/m³,NOCLASS,"Annaberg, Joachimsberg",Joachimsberg Lassingrotte,Amt der Niederösterreichischen Landesregierung
119,03:1901,Ozon,1659726000,16.0625,48.329445,178.0,EPSG:31287,1,HMW,111.0,µg/m³,NOCLASS,Tulln Leopoldgasse,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",Amt der Niederösterreichischen Landesregierung
120,07:2620,Ozon,1659726000,10.224811,47.133681,2147.0,EPSG:31287,1,HMW,112.0,µg/m³,NOCLASS,St. Anton am Arlberg - Galzig,"Galzig, A1-Gebäude",Amt der Tiroler Landesregierung
121,05:1200,Ozon,1659726000,13.03488,47.81565,420.0,EPSG:31287,1,HMW,113.0,µg/m³,NOCLASS,"Salzburg Lehener Park, Franz Martin-Straße 1",Franz Martin-Straße 1,Amt der Salzburger Landesregierung
122,03:1301,Ozon,1659726000,16.5788,48.57832,250.0,EPSG:31287,1,HMW,114.0,µg/m³,NOCLASS,Mistelbach Steinhübel,Hochbehälter Steinhübel,Amt der Niederösterreichischen Landesregierung
123,06:018,Ozon,1659726000,15.4375,47.075833333333335,450.0,EPSG:31287,1,HMW,115.0,µg/m³,NOCLASS,Graz Schloßberg,"Schlossberg, südlich vom Glockenturm",Amt der Steiermärkischen Landesregierung
124,06:036,Ozon,1659726000,15.493688888888888,47.06701111111112,473.0,EPSG:31287,1,HMW,116.0,µg/m³,NOCLASS,Graz Lustbühel,Observatorium Schloss Lustbühel,Amt der Steiermärkischen Landesregierung
125,07:2123,Ozon,1659726000,11.3759972,47.3056222,1958.0,EPSG:31287,1,HMW,116.0,µg/m³,NOCLASS,Innsbruck Nordkette (Seegrube),Grubegg,Amt der Tiroler Landesregierung
126,03:2301,Ozon,1659726000,15.6325,48.2116,270.0,EPSG:31287,1,HMW,117.0,µg/m³,NOCLASS,St. Pölten Eybnerstraße,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",Amt der Niederösterreichischen Landesregierung
127,06:189,Ozon,1659726000,13.639444444444443,47.36027777777778,1852.0,EPSG:31287,1,HMW,117.0,µg/m³,NOCLASS,Hochwurzen,Seilbahn-Bergstation Hochwurzen,Amt der Steiermärkischen Landesregierung
128,01:0007,Ozon,1659724200,16.434389,47.749044,214.0,EPSG:31287,1,HMW,118.0,µg/m³,NOCLASS,Pöttelsdorf,Berggasse,Amt der Burgenländischen Landesregierung
129,02:VL52,Ozon,1659726000,13.91449,46.6954,1897.0,EPSG:31287,1,HMW,118.0,µg/m³,NOCLASS,Gerlitzen Steinturm,Gerlitzen Steinturm (Gipfelplateau),Amt der Kärntner Landesregierung
130,03:2604,Ozon,1659726000,14.77227777777778,48.04511111111111,330.0,EPSG:31287,1,HMW,118.0,µg/m³,NOCLASS,Kematen an der Ybbs,Gimpersdorf,Amt der Niederösterreichischen Landesregierung
131,03:2701,Ozon,1659726000,16.474444444444444,48.145,155.0,EPSG:31287,1,HMW,118.0,µg/m³,NOCLASS,"Schwechat Sportplatz, Mühlgasse","Phönix-Sportplatz, Mühlgasse/Radetzkystraße",Amt der Niederösterreichischen Landesregierung
132,02:WO35,Ozon,1659726000,14.891667,46.708333,540.0,EPSG:31287,1,HMW,119.0,µg/m³,NOCLASS,St. Georgen im Lavanttal - Herzogberg,Herzogberg,Amt der Kärntner Landesregierung
133,03:1401,Ozon,1659726000,16.3022222,48.0861111,215.0,EPSG:31287,1,HMW,119.0,µg/m³,NOCLASS,Mödling Bachgasse,Untere Bachgasse (Park vor Schule),Amt der Niederösterreichischen Landesregierung
134,08:0503,Ozon,1659726000,9.9267,47.5292,1020.0,EPSG:31287,1,HMW,119.0,µg/m³,NOCLASS,Sulzberg - Gmeind,Gmeind,Umweltinstitut des Landes Vorarlberg
135,06:196,Ozon,1659726000,14.330725,47.040277777777774,1860.0,EPSG:31287,1,HMW,120.0,µg/m³,NOCLASS,Grebenzen bei St. Lambrecht,Grebenzen Gipfel,Amt der Steiermärkischen Landesregierung
136,03:0502,Ozon,1659726000,15.04666667,48.8786111,570.0,EPSG:31287,1,HMW,123.0,µg/m³,NOCLASS,Heidenreichstein Thaures,Thaures,Amt der Niederösterreichischen Landesregierung
137,03:0701,Ozon,1659726000,15.94185,48.52832,230.0,EPSG:31287,1,HMW,123.0,µg/m³,NOCLASS,Ziersdorf,Kläranlage Jubiläumssiedlung,Amt der Niederösterreichischen Landesregierung
138,03:0101,Ozon,1659726000,14.8788,48.1199,270.0,EPSG:31287,1,HMW,124.0,µg/m³,NOCLASS,Amstetten,"Anzengruberstraße, Parkplatz vor der Schule",Amt der Niederösterreichischen Landesregierung
139,04:S409,Ozon,1659726000,14.442777777777776,48.04944444444444,305.0,EPSG:31287,1,HMW,124.0,µg/m³,NOCLASS,Steyr Münichholz,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",Amt der Oberösterreichischen Landesregierung
140,10:ENK1,Ozon,1659726000,13.67085,48.39167,525.0,EPSG:31287,1,HMW,124.0,µg/m³,NOCLASS,Enzenkirchen im Sauwald,"Kriegen, Kapelle",Umweltbundesamt
141,03:0202,Ozon,1659726000,15.9189,48.1051,581.0,EPSG:31287,1,HMW,125.0,µg/m³,NOCLASS,Forsthof am Schöpfl,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung
142,10:SON1,Ozon,1659726000,12.9583,47.0541667,3106.0,EPSG:31287,1,HMW,125.0,µg/m³,NOCLASS,Sonnblick,Wetterobservatorium Hoher Sonnblick,Umweltbundesamt
143,03:0603,Ozon,1659726000,16.4311,48.0857,172.0,EPSG:31287,1,HMW,126.0,µg/m³,NOCLASS,"Himberg, Alter Markt",Am Alten Markt - Institutgasse,Amt der Niederösterreichischen Landesregierung
144,03:1204,Ozon,1659726000,15.205,48.21275,216.0,EPSG:31287,1,HMW,126.0,µg/m³,NOCLASS,Pöchlarn,"Brunnenschutzgebiet, Donauuferpromenade",Amt der Niederösterreichischen Landesregierung
145,03:2101,Ozon,1659726000,16.29305556,47.60833333,738.0,EPSG:31287,1,HMW,127.0,µg/m³,NOCLASS,Wiesmath,Mäuserriegel,Amt der Niederösterreichischen Landesregierung
146,03:1502,Ozon,1659726000,15.860277778,47.67027778,890.0,EPSG:31287,1,HMW,128.0,µg/m³,NOCLASS,Payerbach - Kreuzberg,"Kreuzberg, Althammerhofstraße, Coronakreuz",Amt der Niederösterreichischen Landesregierung
147,03:2401,Ozon,1659726000,16.255,47.81416667,265.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,Wiener Neustadt,Neuklosterwiese Sportplatz,Amt der Niederösterreichischen Landesregierung
148,04:S156,Ozon,1659726000,13.03923,48.257474,350.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,"Braunau Zentrum, Kolpingplatz","Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",Amt der Oberösterreichischen Landesregierung
149,04:S407,Ozon,1659726000,13.6676111,48.0008965,420.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,"Vöcklabruck, Untere Agergasse",Untere Agergasse 14,Amt der Oberösterreichischen Landesregierung
150,03:0401,Ozon,1659726000,16.729445,48.33472,161.0,EPSG:31287,1,HMW,130.0,µg/m³,NOCLASS,Gänserndorf Baumschulweg,Baumschulweg,Amt der Niederösterreichischen Landesregierung
151,03:0801,Ozon,1659726000,15.49842,48.72421,556.0,EPSG:31287,1,HMW,130.0,µg/m³,NOCLASS,Irnfritz - Rothweinsdorf,Rothweinsdorf,Amt der Niederösterreichischen Landesregierung
152,04:S184,Ozon,1659726000,14.297502777777778,48.30611944444444,260.0,EPSG:31287,1,HMW,130.0,µg/m³,NOCLASS,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
153,10:ZOE2,Ozon,1659726000,14.44095,47.83828,899.0,EPSG:31287,1,HMW,130.0,µg/m³,NOCLASS,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
154,03:0403,Ozon,1659726000,16.522,48.3929,260.0,EPSG:31287,1,HMW,131.0,µg/m³,NOCLASS,Wolkersdorf,Hochbehälter Breitenkreuz,Amt der Niederösterreichischen Landesregierung
155,06:156,Ozon,1659726000,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,132.0,µg/m³,NOCLASS,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
156,09:LIES,Ozon,1659726000,16.30127778,48.14125,211.0,EPSG:31287,1,HMW,132.0,µg/m³,NOCLASS,Liesing - Carlberger-Gasse Gewerbegebiet,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",Gemeinde Wien - MA22 Umweltschutz
157,03:1903,Ozon,1659726000,15.8578,48.331,192.0,EPSG:31287,1,HMW,133.0,µg/m³,NOCLASS,Trasdorf im Tullnerfeld,Kaindorfer Straße,Amt der Niederösterreichischen Landesregierung
158,05:3055,Ozon,1659726000,13.0158333,47.936667,730.0,EPSG:31287,1,HMW,133.0,µg/m³,NOCLASS,Haunsberg,SAFE Funkstation Simmerstatt,Amt der Salzburger Landesregierung
159,04:S108,Ozon,1659726000,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,134.0,µg/m³,NOCLASS,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
160,06:185,Ozon,1659724200,15.956111,46.7675,415.0,EPSG:31287,1,HMW,134.0,µg/m³,NOCLASS,Klöch bei Bad Radkersburg,"Seindl, Dissay-Weg",Amt der Steiermärkischen Landesregierung
161,03:0104,Ozon,1659726000,14.51954,48.19234,265.0,EPSG:31287,1,HMW,137.0,µg/m³,NOCLASS,"St. Valentin A1, Buchenstraße","Attenhofen, Buchenstraße/Kaufpark",Amt der Niederösterreichischen Landesregierung
162,03:0302,Ozon,1659726000,16.675289,48.05004,235.0,EPSG:31287,1,HMW,138.0,µg/m³,NOCLASS,Stixneusiedl,"Stixneusiedl, Hochbehälter Viehtrift",Amt der Niederösterreichischen Landesregierung
163,06:150,Ozon,1659726000,15.360833333333332,47.40555555555555,1610.0,EPSG:31287,1,HMW,138.0,µg/m³,NOCLASS,Rennfeld,Rennfeld-Gipfel,Amt der Steiermärkischen Landesregierung
164,10:PIL1,Ozon,1659726000,15.93595,48.7212,315.0,EPSG:31287,1,HMW,140.0,µg/m³,NOCLASS,Pillersdorf bei Retz,Am Öhlberg,Umweltbundesamt
165,03:2501,Ozon,1659726000,15.619166,48.40861,200.0,EPSG:31287,1,HMW,141.0,µg/m³,NOCLASS,Krems,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",Amt der Niederösterreichischen Landesregierung
166,04:S432,Ozon,1659726000,13.60892,47.97386,485.0,EPSG:31287,1,HMW,141.0,µg/m³,NOCLASS,Lenzing Hauptstraße,Park Hauptstraße/Stefan Fadinger-Straße,Amt der Oberösterreichischen Landesregierung
167,06:151,Ozon,1659726000,15.495833333333332,46.87138888888889,449.0,EPSG:31287,1,HMW,141.0,µg/m³,NOCLASS,Bockberg,"Bockbergweg, Jöbstl-Arbeiter",Amt der Steiermärkischen Landesregierung
168,04:S416,Ozon,1659726000,14.31479,48.27329,265.0,EPSG:31287,1,HMW,142.0,µg/m³,NOCLASS,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
169,05:2055,Ozon,1659726000,13.232778,47.6502778,1005.0,EPSG:31287,1,HMW,142.0,µg/m³,NOCLASS,St. Koloman Kleinhorn,"Kleinhorn, Taugl 94, Familie Kurz",Amt der Salzburger Landesregierung
170,03:0103,Ozon,1659726000,14.86505,48.179279,465.0,EPSG:31287,1,HMW,143.0,µg/m³,NOCLASS,Kollmitzberg,"Kollmitzberg, neben GH. Alpenblick",Amt der Niederösterreichischen Landesregierung
171,04:S404,Ozon,1659726000,14.23755,48.22535,274.0,EPSG:31287,1,HMW,144.0,µg/m³,NOCLASS,Traun Tischlerstraße,Tischlerstrasse Kindergarten,Amt der Oberösterreichischen Landesregierung
172,04:S406,Ozon,1659726000,14.0366,48.1649,316.0,EPSG:31287,1,HMW,146.0,µg/m³,NOCLASS,Wels Linzerstraße,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",Amt der Oberösterreichischen Landesregierung
173,03:1701,Ozon,1659726000,15.54583333,48.370278,320.0,EPSG:31287,1,HMW,148.0,µg/m³,NOCLASS,Dunkelsteinerwald - Unterbergern,Unterbergern Bäckerberg,Amt der Niederösterreichischen Landesregierung
174,03:0301,Ozon,1659726000,16.95787,48.1442,180.0,EPSG:31287,1,HMW,150.0,µg/m³,NOCLASS,Hainburg Krankenhaus,"Parkplatz Bezirkskrankenhaus, Florianistraße",Amt der Niederösterreichischen Landesregierung
175,06:190,Ozon,1659720600,15.36778,46.65195,785.0,EPSG:31287,1,HMW,150.0,µg/m³,NOCLASS,Arnfels - Remschnigg,"Steirischer Possruck, Remschnigg, Isaak",Amt der Steiermärkischen Landesregierung
176,03:0601,Ozon,1659726000,16.31395,48.30246,260.0,EPSG:31287,1,HMW,151.0,µg/m³,NOCLASS,Klosterneuburg Meynertgasse,"Meynertgasse, südwestlich vom Wasserhochbehälter",Amt der Niederösterreichischen Landesregierung
177,06:157,Ozon,1659724200,13.796667,47.63056,980.0,EPSG:31287,1,HMW,153.0,µg/m³,NOCLASS,Grundlsee Tressensattel,Sattel,Amt der Steiermärkischen Landesregierung
178,09:JAEG,Ozon,1659726000,16.2972,48.2702,488.0,EPSG:31287,1,HMW,156.0,µg/m³,NOCLASS,Hermannskogel,"Hermannskogel, Jägerwiese",Gemeinde Wien - MA22 Umweltschutz
179,04:S235,Ozon,1659726000,13.720737,47.815855,1602.0,EPSG:31287,1,HMW,159.0,µg/m³,NOCLASS,Feuerkogel (Höllengebirge),Feuerkogel 3,Amt der Oberösterreichischen Landesregierung
180,03:1502,Stickstoffdioxid,1659726000,15.860277778,47.67027778,890.0,EPSG:31287,1,HMW,1.0,µg/m³,1,Payerbach - Kreuzberg,"Kreuzberg, Althammerhofstraße, Coronakreuz",Amt der Niederösterreichischen Landesregierung
181,06:151,Stickstoffdioxid,1659726000,15.495833333333332,46.87138888888889,449.0,EPSG:31287,1,HMW,1.0,µg/m³,1,Bockberg,"Bockbergweg, Jöbstl-Arbeiter",Amt der Steiermärkischen Landesregierung
182,10:SON1,Stickstoffdioxid,1659726000,12.9583,47.0541667,3106.0,EPSG:31287,2,HMW,1.0,µg/m³,1,Sonnblick,Wetterobservatorium Hoher Sonnblick,Umweltbundesamt
183,10:VOR1,Stickstoffdioxid,1659726000,12.972,46.6775,1010.0,EPSG:31287,1,HMW,1.0,µg/m³,1,Vorhegg bei Kötschach-Mauthen,"Kreuth 8b, Josef Zobernig",Umweltbundesamt
184,01:0007,Stickstoffdioxid,1659726000,16.434389,47.749044,214.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Pöttelsdorf,Berggasse,Amt der Burgenländischen Landesregierung
185,06:156,Stickstoffdioxid,1659726000,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
186,07:2912,Stickstoffdioxid,1659726000,12.766025,46.8191111,681.0,EPSG:31287,1,HMW,2.0,µg/m³,1,"Lienz Tristacher-See-Straße, Tiefbrunnen ","Tristacher-See-Straße, Tiefbrunnen",Amt der Tiroler Landesregierung
187,02:WO35,Stickstoffdioxid,1659726000,14.891667,46.708333,540.0,EPSG:31287,1,HMW,3.0,µg/m³,1,St. Georgen im Lavanttal - Herzogberg,Herzogberg,Amt der Kärntner Landesregierung
188,03:0202,Stickstoffdioxid,1659726000,15.9189,48.1051,581.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Forsthof am Schöpfl,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung
189,03:0601,Stickstoffdioxid,1659726000,16.31395,48.30246,260.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Klosterneuburg Meynertgasse,"Meynertgasse, südwestlich vom Wasserhochbehälter",Amt der Niederösterreichischen Landesregierung
190,03:1905,Stickstoffdioxid,1659726000,15.96666667,48.32222222,182.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Neusiedl im Tullnerfeld,Neusiedl im Tullnerfeld,Amt der Niederösterreichischen Landesregierung
191,04:S108,Stickstoffdioxid,1659726000,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
192,03:0502,Stickstoffdioxid,1659726000,15.04666667,48.8786111,570.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Heidenreichstein Thaures,Thaures,Amt der Niederösterreichischen Landesregierung
193,05:2100,Stickstoffdioxid,1659726000,13.106,47.667,650.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Hallein Winterstall,Winterstallstraße,Amt der Salzburger Landesregierung
194,05:4057,Stickstoffdioxid,1659726000,13.205556,47.351387,620.0,EPSG:31287,1,HMW,4.0,µg/m³,1,"St. Johann im Pongau, Bezirkshauptmannschaft","Bezirkshauptmannschaft, Hauptstraße 1",Amt der Salzburger Landesregierung
195,06:195,Stickstoffdioxid,1659726000,15.212777777777776,46.81388888888888,365.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Deutschlandsberg Rathausgasse,"Rathausgasse 3, Arbeiterkammer",Amt der Steiermärkischen Landesregierung
196,07:2113,Stickstoffdioxid,1659726000,11.3746611,47.2699028,678.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Innsbruck Sadrach,Sadrach - Buttererbichl,Amt der Tiroler Landesregierung
197,07:2538,Stickstoffdioxid,1659726000,11.90995,47.458717,602.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Kramsach Angerberg,"Voldöp, Angerberg",Amt der Tiroler Landesregierung
198,08:0503,Stickstoffdioxid,1659726000,9.9267,47.5292,1020.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Sulzberg - Gmeind,Gmeind,Umweltinstitut des Landes Vorarlberg
199,09:JAEG,Stickstoffdioxid,1659726000,16.2972,48.2702,488.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Hermannskogel,"Hermannskogel, Jägerwiese",Gemeinde Wien - MA22 Umweltschutz
200,10:PIL1,Stickstoffdioxid,1659726000,15.93595,48.7212,315.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Pillersdorf bei Retz,Am Öhlberg,Umweltbundesamt
201,10:ZOE2,Stickstoffdioxid,1659726000,14.44095,47.83828,899.0,EPSG:31287,2,HMW,4.0,µg/m³,1,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
202,03:0201,Stickstoffdioxid,1659726000,16.20573,47.9592,265.0,EPSG:31287,1,HMW,5.0,µg/m³,1,"Bad Vöslau, Gainfarn","Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz",Amt der Niederösterreichischen Landesregierung
203,03:0302,Stickstoffdioxid,1659726000,16.675289,48.05004,235.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Stixneusiedl,"Stixneusiedl, Hochbehälter Viehtrift",Amt der Niederösterreichischen Landesregierung
204,03:2401,Stickstoffdioxid,1659726000,16.255,47.81416667,265.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Wiener Neustadt,Neuklosterwiese Sportplatz,Amt der Niederösterreichischen Landesregierung
205,06:135,Stickstoffdioxid,1659726000,15.339166666666667,47.11305555555556,454.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Straßengel Kirche,Straßengel Kirche,Amt der Steiermärkischen Landesregierung
206,09:LOB,Stickstoffdioxid,1659726000,16.5256138888889,48.1620694444444,155.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Lobau,Lobau Grundwasserwerk,Gemeinde Wien - MA22 Umweltschutz
207,10:ILL1,Stickstoffdioxid,1659726000,16.76639,47.77028,117.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Illmitz am Neusiedler See,Biologische Station Illmitz,Umweltbundesamt
208,10:ZOE2,Stickstoffdioxid,1659726000,14.44095,47.83828,899.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
209,03:1902,Stickstoffdioxid,1659726000,15.90706,48.34509,200.0,EPSG:31287,1,HMW,6.0,µg/m³,1,Zwentendorf im Tullnerfeld,"Zwentendorf, Lindenplatz Freiwillige Feuerwehr Zwentendorf",Amt der Niederösterreichischen Landesregierung
210,03:2604,Stickstoffdioxid,1659726000,14.77227777777778,48.04511111111111,330.0,EPSG:31287,1,HMW,6.0,µg/m³,1,Kematen an der Ybbs,Gimpersdorf,Amt der Niederösterreichischen Landesregierung
211,04:S432,Stickstoffdioxid,1659726000,13.60892,47.97386,485.0,EPSG:31287,1,HMW,6.0,µg/m³,1,Lenzing Hauptstraße,Park Hauptstraße/Stefan Fadinger-Straße,Amt der Oberösterreichischen Landesregierung
212,03:0104,Stickstoffdioxid,1659726000,14.51954,48.19234,265.0,EPSG:31287,1,HMW,7.0,µg/m³,1,"St. Valentin A1, Buchenstraße","Attenhofen, Buchenstraße/Kaufpark",Amt der Niederösterreichischen Landesregierung
213,03:0301,Stickstoffdioxid,1659726000,16.95787,48.1442,180.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Hainburg Krankenhaus,"Parkplatz Bezirkskrankenhaus, Florianistraße",Amt der Niederösterreichischen Landesregierung
214,03:1701,Stickstoffdioxid,1659726000,15.54583333,48.370278,320.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Dunkelsteinerwald - Unterbergern,Unterbergern Bäckerberg,Amt der Niederösterreichischen Landesregierung
215,04:S409,Stickstoffdioxid,1659726000,14.442777777777776,48.04944444444444,305.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Steyr Münichholz,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",Amt der Oberösterreichischen Landesregierung
216,05:5032,Stickstoffdioxid,1659726000,13.80804,47.12566,1025.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Tamsweg Untere Postgasse,Parkplatz Untere Postgasse 2,Amt der Salzburger Landesregierung
217,06:106,Stickstoffdioxid,1659726000,15.086667,47.06333,445.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Köflach,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",Amt der Steiermärkischen Landesregierung
218,06:119,Stickstoffdioxid,1659726000,14.825277777777778,47.21037,635.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Knittelfeld Parkstraße,"Parkstraße, Pestalozzistraße",Amt der Steiermärkischen Landesregierung
219,06:177,Stickstoffdioxid,1659726000,14.244676,47.565439,649.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Liezen Pyhrnbach,Alte Gasse 12,Amt der Steiermärkischen Landesregierung
220,06:180,Stickstoffdioxid,1659726000,15.253333,47.409443,485.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Bruck an der Mur Flurgasse,"Flurgasse 2, Ecke Oberdorfer Straße",Amt der Steiermärkischen Landesregierung
221,07:2710,Stickstoffdioxid,1659726000,10.7441167,47.4475972,985.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Heiterwang Ort L355,Ennet der Ach,Amt der Tiroler Landesregierung
222,10:KLH1,Stickstoffdioxid,1659726000,15.95632,46.7672,415.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Klöch bei Bad Radkersburg,"Seindl, Dissay-Weg",Umweltbundesamt
223,01:0012,Stickstoffdioxid,1659686400,,,,EPSG:31287,1,HMW,8.0,µg/m³,1,Illmitz im Burgenländischen Messnetz (könnten UBA-Daten drauf sein),,Amt der Burgenländischen Landesregierung
224,03:1901,Stickstoffdioxid,1659726000,16.0625,48.329445,178.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Tulln Leopoldgasse,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",Amt der Niederösterreichischen Landesregierung
225,03:1903,Stickstoffdioxid,1659726000,15.8578,48.331,192.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Trasdorf im Tullnerfeld,Kaindorfer Straße,Amt der Niederösterreichischen Landesregierung
226,05:3055,Stickstoffdioxid,1659726000,13.0158333,47.936667,730.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Haunsberg,SAFE Funkstation Simmerstatt,Amt der Salzburger Landesregierung
227,06:136,Stickstoffdioxid,1659726000,15.351111111111,47.12027777778,375.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Judendorf Süd,"Ringsiedlung, Murufer",Amt der Steiermärkischen Landesregierung
228,06:142,Stickstoffdioxid,1659726000,15.0745,47.37555555555556,555.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Leoben Donawitz Kindergarten,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),Amt der Steiermärkischen Landesregierung
229,06:145,Stickstoffdioxid,1659726000,15.29032,47.44583333333333,517.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Kapfenberg St. Martin,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",Amt der Steiermärkischen Landesregierung
230,01:0004,Stickstoffdioxid,1659726000,16.32875,47.77907,254.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Bad Sauerbrunn,Freiwillige Feuerwehr,Amt der Burgenländischen Landesregierung
231,02:KA71,Stickstoffdioxid,1659724200,14.299144444444444,46.62661666666667,445.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Klagenfurt Sterneckstraße,Sterneckstraße (gegenüber Nr. 17),Amt der Kärntner Landesregierung
232,02:SP10,Stickstoffdioxid,1659726000,13.194533,46.935,686.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Obervellach Schulzentrum,"Schulzentrum Obervellach-West 27, Dürnvellach",Amt der Kärntner Landesregierung
233,06:114,Stickstoffdioxid,1659726000,14.753333,47.1925,675.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Zeltweg Hauptschule,"Feldgasse, Hauptschule",Amt der Steiermärkischen Landesregierung
